-19.5 1695 -1.479451e-11
-19.5 1705 -1.479451e-11
-19.5 1715 -1.479451e-11
-19.5 1725 -1.479451e-11
-19.5 1735 -1.479451e-11
-19.5 1745 -1.479451e-11
-19.5 1755 -1.479451e-11
-19.5 1765 -1.479451e-11
-19.5 1775 -1.479451e-11
-19.5 1785 -1.479451e-11
-19.5 1795 -1.479451e-11
-19.5 1805 -1.479451e-11
-19.5 1815 -1.479451e-11
-19.5 1825 -1.479451e-11
-19.5 1835 -1.479451e-11
-19.5 1845 -1.479451e-11
-19.5 1855 -1.479451e-11
-19.5 1865 -1.479451e-11
-19.5 1875 -1.479451e-11
-19.5 1885 -1.479451e-11
-19.5 1895 -1.479451e-11
-19.5 1905 -1.479451e-11
-19.5 1915 -1.479451e-11
-19.5 1925 -1.479451e-11
-19.5 1935 -1.479451e-11
-19.5 1945 -1.479451e-11
-19.5 1955 -1.479451e-11
-19.5 1965 -1.479451e-11
-19.5 1975 -1.479451e-11
-19.5 1985 -1.479451e-11
-19.5 1995 -1.479451e-11
-19.5 2005 -1.479451e-11
-19.5 2015 -1.203892e-09
-19.5 2025 -9.332106e-09
-19.5 2035 -3.601504e-08
-19.5 2045 -9.886644e-08
-19.5 2055 -2.216316e-07
-19.5 2065 -4.343216e-07
-19.5 2075 -7.316344e-07
-19.5 2085 -1.026317e-06
-19.5 2095 -1.278504e-06
-19.5 2105 -1.459196e-06
-19.5 2115 -1.548912e-06
-19.5 2125 -1.537909e-06
-19.5 2135 -1.429663e-06
-19.5 2145 -1.310014e-06
-19.5 2155 -1.212881e-06
-19.5 2165 -1.136525e-06
-19.5 2175 -1.079494e-06
-19.5 2185 -1.040633e-06
-19.5 2195 -1.019086e-06
-19.5 2205 -1.01077e-06
-19.5 2215 -1.00683e-06
-19.5 2225 -1.007044e-06
-19.5 2235 -1.01156e-06
-19.5 2245 -1.020467e-06
-19.5 2255 -1.033801e-06
-19.5 2265 -1.050746e-06
-19.5 2275 -1.061467e-06
-19.5 2285 -1.063099e-06
-19.5 2295 -1.055777e-06
-19.5 2305 -1.039708e-06
-19.5 2315 -1.015176e-06
-19.5 2325 -9.825397e-07
-19.5 2335 -9.458736e-07
-19.5 2345 -9.087768e-07
-19.5 2355 -8.71524e-07
-19.5 2365 -8.345136e-07
-19.5 2375 -7.982697e-07
-19.5 2385 -7.634446e-07
-19.5 2395 -7.311401e-07
-19.5 2405 -7.020425e-07
-19.5 2415 -6.7575e-07
-19.5 2425 -6.523781e-07
-19.5 2435 -6.326112e-07
-19.5 2445 -6.177133e-07
-19.5 2455 -6.056845e-07
-19.5 2465 -5.818645e-07
-19.5 2475 -5.440486e-07
-19.5 2485 -4.934965e-07
-19.5 2495 -4.335764e-07
-19.5 2505 -3.698028e-07
-19.5 2515 -3.112353e-07
-19.5 2525 -2.679711e-07
-19.5 2535 -2.351657e-07
-19.5 2545 -2.094708e-07
-19.5 2555 -1.910923e-07
-19.5 2565 -1.838529e-07
-19.5 2575 -1.929625e-07
-19.5 2585 -2.054945e-07
-19.5 2595 -2.104638e-07
-19.5 2605 -2.044478e-07
-19.5 2615 -1.902505e-07
-19.5 2625 -1.770082e-07
-19.5 2635 -1.786716e-07
-19.5 2645 -1.909427e-07
-19.5 2655 -1.988209e-07
-19.5 2665 -1.954055e-07
-19.5 2675 -1.823759e-07
-19.5 2685 -1.701316e-07
-19.5 2695 -1.754166e-07
-19.5 2705 -1.921767e-07
-19.5 2715 -2.022735e-07
-19.5 2725 -1.969353e-07
-19.5 2735 -1.772959e-07
-19.5 2745 -1.54549e-07
-19.5 2755 -1.47802e-07
-19.5 2765 -1.539795e-07
-19.5 2775 -1.571034e-07
-19.5 2785 -1.497173e-07
-19.5 2795 -1.333737e-07
-19.5 2805 -1.187681e-07
-19.5 2815 -1.213297e-07
-19.5 2825 -1.335468e-07
-19.5 2835 -1.425475e-07
-19.5 2845 -1.422872e-07
-19.5 2855 -1.336608e-07
-19.5 2865 -1.246448e-07
-19.5 2875 -1.243984e-07
-19.5 2885 -1.255712e-07
-19.5 2895 -1.21407e-07
-19.5 2905 -1.104658e-07
-19.5 2915 -9.669701e-08
-19.5 2925 -8.933052e-08
-19.5 2935 -9.117729e-08
-19.5 2945 -9.300353e-08
-19.5 2955 -8.896102e-08
-19.5 2965 -7.783835e-08
-19.5 2975 -6.312099e-08
-19.5 2985 -5.343938e-08
-19.5 2995 -5.103124e-08
-19.5 3005 -5.090246e-08
-19.5 3015 -5.062412e-08
-19.5 3025 -5.053804e-08
-19.5 3035 -5.376817e-08
-19.5 3045 -6.196696e-08
-19.5 3055 -7.030731e-08
-19.5 3065 -7.507086e-08
-19.5 3075 -7.474522e-08
-19.5 3085 -7.004989e-08
-19.5 3095 -6.422255e-08
-19.5 3105 -5.990601e-08
-19.5 3115 -5.535112e-08
-19.5 3125 -4.979802e-08
-19.5 3135 -4.390551e-08
-19.5 3145 -3.976642e-08
-19.5 3155 -3.948143e-08
-19.5 3165 -4.064111e-08
-19.5 3175 -4.088186e-08
-19.5 3185 -3.947542e-08
-19.5 3195 -3.734581e-08
-19.5 3205 -3.694737e-08
-19.5 3215 -3.841548e-08
-19.5 3225 -3.900136e-08
-19.5 3235 -3.724119e-08
-19.5 3245 -3.320075e-08
-19.5 3255 -2.849e-08
-19.5 3265 -2.627399e-08
-19.5 3275 -2.620278e-08
-19.5 3285 -2.635106e-08
-19.5 3295 -2.562099e-08
-19.5 3305 -2.374987e-08
-19.5 3315 -2.139597e-08
-19.5 3325 -1.931962e-08
-19.5 3335 -1.716537e-08
-19.5 3345 -1.52877e-08
-19.5 3355 -1.492782e-08
-19.5 3365 -1.82072e-08
-19.5 3375 -2.430448e-08
-19.5 3385 -2.880117e-08
-19.5 3395 -2.971389e-08
-19.5 3405 -2.712968e-08
-19.5 3415 -2.322176e-08
-19.5 3425 -2.198117e-08
-19.5 3435 -2.340353e-08
-19.5 3445 -2.419634e-08
-19.5 3455 -2.285073e-08
-19.5 3465 -1.980276e-08
-19.5 3475 -1.745597e-08
-19.5 3485 -1.781071e-08
-19.5 3495 -1.845468e-08
-19.5 3505 -1.767827e-08
-19.5 3515 -1.539034e-08
-19.5 3525 -1.312829e-08
-19.5 3535 -1.326403e-08
-19.5 3545 -1.444552e-08
-19.5 3555 -1.469348e-08
-19.5 3565 -1.350762e-08
-19.5 3575 -1.187956e-08
-19.5 3585 -1.209679e-08
-19.5 3595 -1.394534e-08
-19.5 3605 -1.503828e-08
-19.5 3615 -1.432533e-08
-19.5 3625 -1.22335e-08
-19.5 3635 -1.067419e-08
-19.5 3645 -1.126193e-08
-19.5 3655 -1.200742e-08
-19.5 3665 -1.146895e-08
-19.5 3675 -9.620521e-09
-19.5 3685 -7.857968e-09
-19.5 3695 -8.308873e-09
-19.5 3705 -9.705147e-09
-19.5 3715 -1.010976e-08
-19.5 3725 -8.920657e-09
-19.5 3735 -6.882366e-09
-19.5 3745 -6.029411e-09
-19.5 3755 -6.908487e-09
-19.5 3765 -7.723043e-09
