-19.5 1700 -0.3243926
-19.5 1900 -0.3243926
-19.5 2100 -0.3243926
-19.5 2300 -0.3243926
-19.5 2500 -0.3243926
-19.5 2700 -0.3243926
-19.5 2900 -0.3243926
-19.5 3100 -0.3243926
-19.5 3300 -0.3243926
-19.5 3500 -0.3243926
-19.5 3700 -3.706262
-19.5 3900 -0.5667399
-19.5 4100 -0.0136564
-19.5 4300 -0.005154072
-19.5 4500 -0.005461112
-19.5 4700 -0.005180255
-19.5 4900 -0.002903326
-19.5 5100 -0.001208808
-19.5 5300 -0.0008848051
-19.5 5500 -0.0009129161
-19.5 5700 -0.0008548474
-19.5 5900 -0.000906991
-19.5 6100 -0.0007581891
-19.5 6300 -0.0009132183
-19.5 6500 -0.0005727085
-19.5 6700 -0.002617413
-19.5 6900 -0.004865049
-19.5 7100 -0.05134934
-19.5 7300 -0.4553113
-19.5 7500 -139.4225
-19.5 7700 -2.081321
-19.5 7900 -0.8054897
-19.5 8100 0.1555814
-19.5 8300 0.663602
-19.5 8500 0.1125598
-19.5 8700 0.1125598
-19.5 8900 0.1125598
-19.5 9100 0.1125598
-19.5 9300 0.1125598
-19.5 9500 0.1125598
-19.5 9700 0.1125598
-19.5 9900 0.1125598
-19.5 10100 0.1125598
-19.5 10300 0.1125598
-19.5 10500 0.1125598
-19.5 10700 0.1125598
-19.5 10900 0.1125598
-19.5 11100 0.1125598
-19.5 11300 0.1125598
-19.5 11500 0.1125598
-19.5 11700 0.1125598
-19.5 11900 0.1125598
-19.5 12100 0.1125598
-19.5 12300 0.1125598
-19.5 12500 0.1125598
-19.5 12700 0.1125598
-19.5 12900 0.1125598
-19.5 13100 0.1125598
-19.5 13300 0.1125598
-19.5 13500 0.1125598
-19.5 13700 0.1125598
-19.5 13900 0.1125598
-19.5 14100 0.1125598
-19.5 14300 0.1125598
-19.5 14500 0.1125598
-19.5 14700 0.1125598
-19.5 14900 0.1125598
-19.5 15100 0.1125598
-19.5 15300 0.1125598
-19.5 15500 0.1125598
-19.5 15700 0.1125598
-19.5 15900 0.1125598
-19.5 16100 0.1125598
-19.5 16300 0.1125598
-19.5 16500 0.1125598
-19.5 16700 0.1125598
-19.5 16900 0.1125598
-19.5 17100 0.1125598
-19.5 17300 0.1125598
-19.5 17500 0.1125598
-19.5 17700 0.1125598
-19.5 17900 0.1125598
-19.5 18100 0.1125598
-19.5 18300 0.1125598
-19.5 18500 0.1125598
-19.5 18700 0.1125598
-19.5 18900 0.1125598
-19.5 19100 0.1125598
-19.5 19300 0.1125598
-19.5 19500 0.1125598
-19.5 19700 0.1125598
-19.5 19900 0.1125598
-19.5 20100 0.1125598
-19.5 20300 0.1125598
-19.5 20500 0.1125598
-19.5 20700 0.1125598
-19.5 20900 0.1125598
-19.5 21100 0.1125598
-19.5 21300 0.1125598
-19.5 21500 0.1125598
-19.5 21700 0.1125598
-19.5 21900 0.1125598
-19.5 22100 0.1125598
-19.5 22300 0.1125598
-19.5 22500 0.1125598
-19.5 22700 0.1125598
-19.5 22900 0.1125598
-19.5 23100 0.1125598
-19.5 23300 0.1125598
-19.5 23500 0.1125598
-19.5 23700 0.1125598
-19.5 23900 0.1125598
-19.5 24100 0.1125598
-19.5 24300 0.1125598
-19.5 24500 0.1125598
-19.5 24700 0.1125598
-19.5 24900 0.1125598
